"TOA5","CR1000X_NessLake","CR1000X","3875","CR1000X.Std.02.00","CPU:NESSLAKE_20210510.CR1X","35166","Table1"
"TIMESTAMP","RECORD","BattV","AirTC_Avg","RH","Snow_Depth_Avg","SignalQuality_Avg","Rain_mm_Tot","WS_ms_Avg","WS_ms_Std","WindDir","Pressure","GroundTemp_10cm","SoilTemp_20cm","LakeTemp"
"TS","RN","Volts","Deg C","%","meters","","mm","meters/second","meters/second","degrees","","Deg C","Deg C","Deg C"
"","","Smp","Avg","Smp","Avg","Avg","Tot","Avg","Std","Smp","Smp","Smp","Smp","Smp"
"2025-08-28 10:15:00",150091,13.22,20.86,49.44,-0.011,193.5,0,0.303,0.133,254.4,926.1879,21.58,16.74,20.4
"2025-08-28 10:30:00",150092,13.19,21.73,45.82,-0.006,191,0,0.45,0.044,254.2,926.1919,22.81,16.73,20.6
"2025-08-28 10:45:00",150093,13.17,22.28,40.88,-0.005,193.6,0,0.455,0.141,254,926.1937,22.57,16.72,20.78
"2025-08-28 11:00:00",150094,13.17,22.86,35.98,-0.008,193.5,0,0.4,0.183,237.5,926.1948,22.81,16.72,20.86
"2025-08-28 11:15:00",150095,13.16,23.51,45.59,-0.018,192,0,0.03,0.07,146,926.1961,24.22,16.72,20.95
"2025-08-28 11:30:00",150096,13.15,23.72,40.38,-0.021,194.3,0,0.18,0.251,233.1,926.198,28.13,16.73,21.04
"2025-08-28 11:45:00",150097,13.16,24.05,42.83,-0.017,201.1,0,0.548,0.106,233.1,926.1975,25.62,16.75,21.12
"2025-08-28 12:00:00",150098,13.16,24.5,39.12,-0.015,199.8,0,0.602,0.049,233.1,926.0817,29.97,16.78,21.18
"2025-08-28 12:15:00",150099,13.17,24.65,34.24,-0.013,199.4,0,0.678,0.099,241.2,926.0815,31.41,16.8,21.23
"2025-08-28 12:30:00",150100,13.16,24.96,33.82,-0.012,194.3,0,0.724,0.124,241.4,926.1969,27.54,16.83,21.28
"2025-08-28 12:45:00",150101,13.15,25.42,32.7,-0.013,186.7,0,0.541,0.155,241.4,926.0829,30.22,16.87,21.25
"2025-08-28 13:00:00",150102,13.14,25.87,31.63,-0.009,186.4,0,0.417,0.091,241.4,926.0837,26.22,16.91,21.22
"2025-08-28 13:15:00",150103,13.13,25.97,29.89,-0.012,193.7,0,0.519,0.08,241.4,925.9603,25.85,16.96,21.13
"2025-08-28 13:30:00",150104,13.11,26.21,29.99,-0.016,193,0,0.674,0.232,246,925.8422,25.64,17.02,21.18
"2025-08-28 13:45:00",150105,13.08,26.71,27.32,-0.019,184.5,0,0.469,0.171,240.5,925.7203,25.8,17.09,21.07
"2025-08-28 14:00:00",150106,13.06,27.4,26.96,-0.024,189.2,0,0.366,0.107,245.5,925.7222,25.88,17.16,21.22
"2025-08-28 14:15:00",150107,13.05,27.4,23.95,-0.017,188.7,0,0.665,0.148,253.4,925.6042,26.19,17.23,21.13
"2025-08-28 14:30:00",150108,13.07,27.57,28.21,-0.017,185.9,0,0.498,0.116,252.8,925.6019,26.37,17.3,21.22
"2025-08-28 14:45:00",150109,13.09,27.57,29.63,-0.019,191.3,0,0.612,0.137,244.4,925.4766,26.74,17.37,21.42
"2025-08-28 15:00:00",150110,13.11,28.04,23.55,-0.011,227.3,0,0.494,0.297,311.8,925.3534,27.03,17.43,21.24
"2025-08-28 15:15:00",150111,13.11,28.26,25,-0.018,197.9,0,0.585,0.277,231.6,925.111,27.31,17.49,21.24
"2025-08-28 15:30:00",150112,13.12,28.18,24.78,-0.017,192.3,0,0.498,0.144,240.5,925.1101,27.24,17.55,21.32
"2025-08-28 15:45:00",150113,13.12,28.52,23.08,-0.008,193.1,0,0.588,0.182,246,924.986,27.64,17.6,21.18
"2025-08-28 16:00:00",150114,13.13,28.68,19.16,-0.006,193.7,0,0.617,0.156,244.5,924.8644,27.96,17.65,21.26
"2025-08-28 16:15:00",150115,13.13,28.67,21.86,-0.006,195.6,0,0.781,0.214,246.5,924.7406,28.23,17.69,21.3
"2025-08-28 16:30:00",150116,13.13,28.77,16.89,-0.003,226.2,0,0.762,0.136,245.8,924.621,28.35,17.73,21.27
"2025-08-28 16:45:00",150117,13.13,29.12,20.21,-0.003,220.2,0,0.868,0.149,250,924.4973,28.69,17.77,21.3
"2025-08-28 17:00:00",150118,13.12,29.42,14.92,-0.004,216.7,0,0.692,0.19,248.5,924.4973,28.96,17.81,21.41
"2025-08-28 17:15:00",150119,13.12,29.68,18.82,-0.004,213.6,0,0.608,0.207,243.6,924.3754,29.36,17.84,21.48
"2025-08-28 17:30:00",150120,13.12,29.48,20.2,-0.003,214.8,0,0.775,0.145,242.1,924.3759,29.3,17.87,21.45
"2025-08-28 17:45:00",150121,13.12,29.58,20.35,-0.001,223.1,0,0.684,0.15,243.2,924.2516,28.88,17.9,22.1
"2025-08-28 18:00:00",150122,13.12,29.16,17.92,-0.002,198.1,0,0.758,0.112,243.6,924.2518,28.88,17.93,21.79
"2025-08-28 18:15:00",150123,13.12,29.71,17.82,-0.001,197.5,0,0.515,0.123,241.2,924.2516,28.31,17.96,21.69
"2025-08-28 18:30:00",150124,13.13,29.48,16.88,-0.002,231.2,0,0.547,0.38,318.4,924.2518,27.89,17.98,21.82
"2025-08-28 18:45:00",150125,13.13,28.99,15.88,-0.003,195,0,0.71,0.132,22.22,924.2511,27.49,18.01,21.94
"2025-08-28 19:00:00",150126,13.13,28.68,16.58,-0.005,200.6,0,0.48,0.288,39.53,924.2513,26.63,18.03,21.92
"2025-08-28 19:15:00",150127,13.14,28.22,16.89,-0.004,197.9,0,0.259,0.148,15.56,924.2502,25.73,18.05,21.75
"2025-08-28 19:30:00",150128,13.15,27.81,16.67,-0.004,209.2,0,0.303,0.134,33.22,924.2495,24.71,18.08,21.86
"2025-08-28 19:45:00",150129,13.15,26.92,21.41,-0.004,196,0,0.136,0.14,49.86,924.3723,22.34,18.1,21.79
"2025-08-28 20:00:00",150130,13.17,24.91,27.95,-0.009,195.7,0,0.014,0.03,49.99,924.4927,20.54,18.12,21.76
"2025-08-28 20:15:00",150131,13.19,23.02,32.55,-0.011,196.7,0,0.002,0.007,49.98,924.4905,19.58,18.14,21.68
"2025-08-28 20:30:00",150132,13.21,21.55,38.2,-0.022,179.3,0,0.045,0.077,50.05,924.6114,18.98,18.16,21.66
"2025-08-28 20:45:00",150133,13.22,20.63,38.45,-0.02,186.1,0,0.002,0.007,50.03,924.7289,17.98,18.18,21.65
"2025-08-28 21:00:00",150134,13.24,20.03,48.72,-0.02,187.9,0,0,0,50.03,924.7268,17.62,18.19,21.7
"2025-08-28 21:15:00",150135,13.26,19.24,53.34,-0.021,188.7,0,0,0,50.03,924.7248,17.15,18.2,21.67
"2025-08-28 21:30:00",150136,13.27,18.37,55.31,-0.022,192,0,0.069,0.137,55.86,924.723,16.46,18.21,21.67
"2025-08-28 21:45:00",150137,13.29,17.67,57,-0.021,180,0,0.303,0.198,55.79,924.7212,15.78,18.21,21.63
"2025-08-28 22:00:00",150138,13.3,17.25,56.47,-0.019,185.2,0,0.224,0.213,55.84,924.7198,15.6,18.21,21.63
"2025-08-28 22:15:00",150139,13.3,17.15,56.05,-0.017,190.8,0,0.011,0.042,55.82,924.8417,15.69,18.21,21.62
"2025-08-28 22:30:00",150140,13.32,16.89,65.14,-0.014,192.7,0,0,0,55.82,924.7164,15.58,18.2,21.61
"2025-08-28 22:45:00",150141,13.33,16.47,70.28,-0.01,197.1,0,0,0,55.82,924.8396,15.3,18.19,21.61
"2025-08-28 23:00:00",150142,13.33,16.15,77.45,-0.007,202.7,0,0,0,55.82,924.7143,14.98,18.18,21.58
"2025-08-28 23:15:00",150143,13.33,15.86,79.72,0,236.6,0,0,0,55.83,924.7136,14.59,18.16,21.55
"2025-08-28 23:30:00",150144,13.34,15.85,80.8,0.001,224.8,0,0,0,55.83,924.8362,14.49,18.14,21.51
"2025-08-28 23:45:00",150145,13.35,15.59,82.9,0,208.7,0,0,0,55.83,924.8355,14.18,18.12,21.36
"2025-08-29 00:00:00",150146,13.36,15.15,84.3,0,210.1,0,0,0,55.82,924.7107,13.85,18.1,21.35
"2025-08-29 00:15:00",150147,13.37,14.87,85,0,205.7,0,0,0,55.83,924.7098,13.57,18.07,21.46
"2025-08-29 00:30:00",150148,13.38,14.84,84.3,0,208.8,0,0,0,55.83,924.7087,13.63,18.04,21.44
"2025-08-29 00:45:00",150149,13.38,14.57,85.6,0,204.5,0,0,0,55.83,924.7076,13.1,18.01,21.45
"2025-08-29 01:00:00",150150,13.39,14.27,86.3,-0.001,207.4,0,0,0,55.83,924.8313,13.06,17.98,21.46
"2025-08-29 01:15:00",150151,13.39,14.08,87.6,-0.001,204.7,0,0,0,55.83,924.951,12.54,17.95,21.45
"2025-08-29 01:30:00",150152,13.39,13.95,88.4,-0.001,203.8,0,0,0,55.83,924.9506,12.78,17.92,21.41
"2025-08-29 01:45:00",150153,13.39,13.83,89.1,0,203,0,0,0,55.83,924.9506,12.62,17.89,21.38
"2025-08-29 02:00:00",150154,13.4,13.61,89,0.001,202.9,0,0.008,0.023,55.83,925.0741,12.16,17.85,21.36
"2025-08-29 02:15:00",150155,13.4,13.48,90.2,0,210.5,0,0,0,55.83,925.0737,12.12,17.81,21.34
"2025-08-29 02:30:00",150156,13.41,13.55,89.4,0.001,209.5,0,0,0,55.83,925.0734,11.86,17.78,21.33
"2025-08-29 02:45:00",150157,13.41,13.27,90.5,-0.001,209.4,0,0,0,55.83,925.0727,11.61,17.74,21.32
"2025-08-29 03:00:00",150158,13.42,13.23,90.7,0,212.7,0,0,0,55.83,925.072,11.96,17.7,21.29
"2025-08-29 03:15:00",150159,13.42,13.08,90.6,0.001,215.2,0,0.006,0.023,55.83,925.071,11.54,17.66,21.23
"2025-08-29 03:30:00",150160,13.43,12.59,90.4,0.002,229.1,0,0.072,0.09,55.84,925.1887,11,17.62,21.26
"2025-08-29 03:45:00",150161,13.43,12.58,91.5,0.003,240.2,0,0.004,0.015,55.84,925.1886,11.2,17.58,21.19
"2025-08-29 04:00:00",150162,13.44,12.81,91.7,-0.004,217.7,0,0,0,55.83,925.0695,11.36,17.54,21.17
"2025-08-29 04:15:00",150163,13.44,12.61,91.5,-0.011,193.7,0,0.023,0.065,55.82,925.1876,10.96,17.5,21.13
"2025-08-29 04:30:00",150164,13.45,12.54,92.1,-0.011,194.9,0,0,0,55.82,925.311,10.93,17.46,21.09
"2025-08-29 04:45:00",150165,13.45,12.56,92.6,-0.009,199.9,0,0,0,55.83,925.1869,11.6,17.42,21.07
"2025-08-29 05:00:00",150166,13.45,12.69,91.8,-0.008,192.3,0,0,0,55.82,925.1869,11.33,17.37,21.09
"2025-08-29 05:15:00",150167,13.45,12.39,91.4,-0.011,189.8,0,0,0,55.82,925.1863,11,17.33,21.11
"2025-08-29 05:30:00",150168,13.45,11.88,89.8,-0.014,195.4,0,0.417,0.307,55.94,925.4315,10.17,17.29,21.09
"2025-08-29 05:45:00",150169,13.45,11.18,88.6,-0.012,200,0,0.19,0.209,55.9,925.4304,10.03,17.24,21.02
"2025-08-29 06:00:00",150170,13.45,11.17,87.4,0,218.8,0,0.291,0.199,55.94,925.5532,9.6,17.2,21.05
"2025-08-29 06:15:00",150171,13.46,10.68,87.4,0.005,210.3,0,0.261,0.149,55.96,925.4286,9.73,17.16,20.98
"2025-08-29 06:30:00",150172,13.47,10.93,87,0.007,200.8,0,0,0,55.96,925.5521,10.33,17.11,21.03
"2025-08-29 06:45:00",150173,13.47,11.15,87.8,0.009,201.3,0,0.058,0.106,55.95,925.7946,9.87,17.07,20.96
"2025-08-29 07:00:00",150174,13.47,11.15,89.1,0.005,202.4,0,0.094,0.142,55.94,925.7955,10.09,17.02,20.98
"2025-08-29 07:15:00",150175,13.47,11.52,88.3,0,201.2,0,0.003,0.012,55.94,925.7952,10.47,16.98,20.98
"2025-08-29 07:30:00",150176,13.47,11.73,89,-0.012,200.1,0,0,0,55.94,925.9167,11.02,16.93,20.95
"2025-08-29 07:45:00",150177,13.46,12.04,87.8,-0.012,192.6,0,0.013,0.027,55.94,926.0416,11.35,16.89,20.92
"2025-08-29 08:00:00",150178,13.45,12.53,84.7,-0.001,202.1,0,0,0,55.94,926.0432,13.61,16.84,20.9
"2025-08-29 08:15:00",150179,13.44,13.46,76.09,0.003,196.9,0,0,0,55.91,926.0453,13.33,16.8,20.87
"2025-08-29 08:30:00",150180,13.43,14.33,73.59,0.002,195.3,0,0.017,0.033,55.73,926.0475,14.45,16.76,20.88
"2025-08-29 08:45:00",150181,13.4,15.4,70.49,0,194.8,0,0,0,55.78,926.0506,15.98,16.71,20.87
"2025-08-29 09:00:00",150182,13.38,16.61,65.2,-0.003,195.5,0,0,0,56.02,926.0543,16.88,16.67,20.86
"2025-08-29 09:15:00",150183,13.36,17.25,61.1,-0.005,211.6,0,0.001,0.002,55.85,926.0562,17.85,16.63,20.88
"2025-08-29 09:30:00",150184,13.35,17.9,56.38,-0.002,252.3,0,0.044,0.085,55.81,926.058,18.7,16.6,20.86
"2025-08-29 09:45:00",150185,13.32,18.21,52.5,0.002,247.7,0,0.156,0.294,49.29,926.0613,22.45,16.56,20.81
"2025-08-29 10:00:00",150186,13.29,18.76,52.77,-0.008,239.2,0,0.214,0.165,7.251,926.0649,20.83,16.53,20.76
"2025-08-29 10:15:00",150187,13.25,19.36,51.55,-0.015,204.7,0,0.025,0.064,324.6,925.9453,19.98,16.51,20.77
"2025-08-29 10:30:00",150188,13.22,19.68,51.59,-0.008,232.1,0,0,0,324.5,925.9489,22.13,16.49,20.83
"2025-08-29 10:45:00",150189,13.21,20.12,50.48,-0.004,223.1,0,0.241,0.228,261.6,925.9509,21.13,16.47,20.89
"2025-08-29 11:00:00",150190,13.21,20.53,49.31,0.002,263.2,0,0.449,0.06,261.4,925.8308,21.51,16.46,20.93
"2025-08-29 11:15:00",150191,13.19,20.99,48.97,-0.002,318.3,0,0.388,0.073,261.3,925.9528,22.68,16.46,20.94
"2025-08-29 11:30:00",150192,13.18,21.55,48.43,-0.005,230.4,0,0.379,0.074,251.2,925.9545,26.03,16.47,21.02
"2025-08-29 11:45:00",150193,13.19,22.16,44.09,-0.006,234.8,0,0.362,0.061,251.2,925.9543,25.5,16.48,21.21
"2025-08-29 12:00:00",150194,13.19,22.79,47.52,-0.008,241.6,0,0.524,0.038,251.2,925.9541,25.82,16.5,21.28
"2025-08-29 12:15:00",150195,13.2,22.98,47.9,-0.011,224.7,0,0.454,0.062,251.2,925.9537,32,16.52,21.34
"2025-08-29 12:30:00",150196,13.19,23.51,44.55,-0.012,217.3,0,0.469,0.094,248.1,925.834,27.72,16.55,21.34
"2025-08-29 12:45:00",150197,13.17,24.18,41.58,-0.017,195.9,0,0.372,0.046,248.1,925.7112,31.06,16.59,21.32
"2025-08-29 13:00:00",150198,13.16,24.57,45.54,-0.018,194.1,0,0.234,0.12,248.1,925.5934,25.12,16.63,21.33
"2025-08-29 13:15:00",150199,13.15,24.64,39.81,-0.011,185.3,0,0.184,0.13,248.1,925.5946,24.79,16.68,21.35
"2025-08-29 13:30:00",150200,13.12,25.31,37.79,-0.009,200.7,0,0.145,0.159,248.1,925.4734,24.84,16.74,21.37
"2025-08-29 13:45:00",150201,13.09,26,36.97,-0.009,199.7,0,0.116,0.098,248.9,925.3546,24.96,16.81,21.4
"2025-08-29 14:00:00",150202,13.07,26.23,34.04,-0.014,194.3,0,0.341,0.168,237.6,925.3573,25.07,16.88,21.37
"2025-08-29 14:15:00",150203,13.07,26.54,32.04,-0.021,190.6,0,0.213,0.144,237.9,925.2337,25.18,16.95,21.48
"2025-08-29 14:30:00",150204,13.08,26.51,30.95,-0.011,205.3,0,0.218,0.128,238,925.1147,25.58,17.03,21.47
"2025-08-29 14:45:00",150205,13.09,26.66,30.06,-0.005,198.2,0,0.232,0.115,238,924.8671,25.81,17.1,21.47
"2025-08-29 15:00:00",150206,13.11,27.08,29.19,-0.012,194.7,0,0.398,0.15,230.3,924.7419,26.25,17.17,21.38
"2025-08-29 15:15:00",150207,13.12,27.5,30.34,-0.006,221.1,0,0.352,0.158,233.6,924.4972,26.73,17.23,21.42
"2025-08-29 15:30:00",150208,13.13,27.64,27.88,-0.001,207.5,0,0.261,0.223,239.4,924.4967,26.55,17.29,21.48
"2025-08-29 15:45:00",150209,13.13,27.8,27.06,0.002,227.5,0,0.399,0.18,233.9,924.2507,26.87,17.35,21.56
"2025-08-29 16:00:00",150210,13.14,27.8,28.11,0.002,218,0,0.373,0.176,238.8,924.1333,26.85,17.4,21.71
"2025-08-29 16:15:00",150211,13.14,27.96,25.6,0,216.9,0,0.282,0.24,240.1,924.0086,27.3,17.45,21.66
"2025-08-29 16:30:00",150212,13.14,28.21,27.85,-0.001,223,0,0.357,0.147,238,924.0085,27.26,17.5,21.52
"2025-08-29 16:45:00",150213,13.14,28.37,24.65,-0.007,202.3,0,0.302,0.126,238,923.7639,27.57,17.54,21.67
"2025-08-29 17:00:00",150214,13.14,28.53,27.04,-0.007,221.8,0,0.086,0.116,295.1,923.645,26.63,17.58,21.68
"2025-08-29 17:15:00",150215,13.14,28.42,26.12,-0.005,203.7,0,0.012,0.031,327.7,923.6449,26.5,17.62,21.71
"2025-08-29 17:30:00",150216,13.15,28.27,28.21,-0.005,197.6,0,0.002,0.006,300.8,923.5204,26.38,17.66,21.74
"2025-08-29 17:45:00",150217,13.15,28.1,28.28,-0.007,229.3,0,0.01,0.03,305.8,923.3987,26.54,17.69,21.73
"2025-08-29 18:00:00",150218,13.15,27.91,28.24,-0.001,217.9,0,0.01,0.038,236,923.2746,25.47,17.72,21.79
"2025-08-29 18:15:00",150219,13.15,27.32,30.16,0,228.1,0,0,0,236,923.1561,25.06,17.75,21.74
"2025-08-29 18:30:00",150220,13.16,27.09,27.95,0,229.8,0,0.007,0.014,331.2,923.2738,25.62,17.78,21.75
"2025-08-29 18:45:00",150221,13.16,26.97,27.89,-0.001,210.9,0,0.013,0.018,16.1,923.1552,24.54,17.81,21.67
"2025-08-29 19:00:00",150222,13.16,26.78,28.98,-0.001,194,0,0.028,0.058,76.91,923.1545,23.87,17.84,21.74
"2025-08-29 19:15:00",150223,13.17,26.3,30.9,-0.002,197,0,0,0,76.93,923.0302,22.89,17.86,21.68
"2025-08-29 19:30:00",150224,13.18,25.54,45.03,-0.001,234.7,0,0,0,76.94,923.0293,21.68,17.89,22.03
"2025-08-29 19:45:00",150225,13.19,24.36,43.35,-0.002,238.6,0,0,0,76.94,923.0273,20.86,17.91,21.64
"2025-08-29 20:00:00",150226,13.2,23.11,42.35,0,247.7,0,0,0,76.93,922.9052,19.94,17.93,21.56
"2025-08-29 20:15:00",150227,13.22,21.87,49.01,-0.002,257,0,0,0,76.94,923.0245,18.76,17.95,21.76
"2025-08-29 20:30:00",150228,13.23,20.92,52,-0.002,260,0,0,0,76.92,923.0229,18.24,17.97,21.83
"2025-08-29 20:45:00",150229,13.24,20.39,59.52,-0.004,250.9,0,0,0,76.94,923.0204,18.61,17.99,22.02
"2025-08-29 21:00:00",150230,13.26,19.73,63.35,-0.004,231.3,0,0,0,76.95,923.0188,17.43,18,21.88
"2025-08-29 21:15:00",150231,13.27,18.88,68.89,-0.008,211.7,0,0.003,0.011,76.95,923.1415,16.65,18.01,21.82
"2025-08-29 21:30:00",150232,13.28,18.48,70.36,-0.004,209.1,0,0,0,76.96,923.1394,16.68,18.02,21.67
"2025-08-29 21:45:00",150233,13.29,18,68.11,-0.004,204.7,0,0,0,76.94,923.0138,15.97,18.02,21.7
"2025-08-29 22:00:00",150234,13.3,17.55,71.98,-0.003,205.5,0,0,0,76.96,923.0128,15.82,18.03,21.73
"2025-08-29 22:15:00",150235,13.31,17.27,75.25,-0.001,203.3,0,0,0,76.96,923.011,15.83,18.02,21.72
"2025-08-29 22:30:00",150236,13.32,16.97,76.44,0,201.6,0,0,0,76.98,922.8893,15.67,18.02,21.76
"2025-08-29 22:45:00",150237,13.32,16.77,75.66,0,187.6,0,0,0,76.97,922.8882,15.67,18.01,21.69
"2025-08-29 23:00:00",150238,13.33,16.48,78.82,0.002,195,0,0,0,76.97,922.7633,15.58,18,21.76
"2025-08-29 23:15:00",150239,13.33,16.22,79.8,0.003,188.3,0,0,0,76.96,922.7629,15.29,17.99,21.76
"2025-08-29 23:30:00",150240,13.34,16.14,76.67,0.001,190.5,0,0,0,76.96,922.7623,15.03,17.97,21.84
"2025-08-29 23:45:00",150241,13.34,16.13,79.19,0,195.4,0,0,0,76.96,922.7618,14.82,17.95,21.97
"2025-08-30 00:00:00",150242,13.35,15.99,80.8,0,207.9,0,0,0,76.96,922.7609,15.03,17.93,21.82
"2025-08-30 00:15:00",150243,13.36,15.75,81.8,-0.001,202.3,0,0,0,76.96,922.7606,14.74,17.91,21.88
"2025-08-30 00:30:00",150244,13.36,15.7,78.18,-0.003,204.6,0,0,0,76.95,922.7604,14.25,17.89,21.79
"2025-08-30 00:45:00",150245,13.36,15.79,79.24,-0.006,201.3,0,0,0,76.95,922.7595,13.98,17.86,21.8
"2025-08-30 01:00:00",150246,13.36,15.67,79.5,-0.009,192,0,0,0,76.95,922.6394,14.18,17.84,21.82
"2025-08-30 01:15:00",150247,13.37,15.41,76,-0.01,194,0,0.003,0.012,76.95,922.6392,13.7,17.81,21.76
"2025-08-30 01:30:00",150248,13.37,15.12,74.18,-0.011,192.9,0,0.012,0.026,76.96,922.6382,13.59,17.78,21.66
"2025-08-30 01:45:00",150249,13.37,15.06,74.34,-0.009,200,0,0.005,0.02,76.96,922.5145,13.28,17.75,21.65
"2025-08-30 02:00:00",150250,13.38,14.94,74.35,-0.009,197.7,0,0.053,0.099,76.96,922.6377,12.8,17.72,21.61
"2025-08-30 02:15:00",150251,13.38,15.01,71.03,-0.011,198.3,0,0.01,0.028,76.96,922.6371,13.25,17.69,21.58
"2025-08-30 02:30:00",150252,13.38,14.87,67.86,-0.01,198.3,0,0.102,0.097,76.94,922.6367,13.06,17.66,21.62
"2025-08-30 02:45:00",150253,13.38,15.33,72.48,-0.009,194.5,0,0,0,76.96,922.7566,13.36,17.63,21.55
"2025-08-30 03:00:00",150254,13.38,15.17,71.54,-0.006,202.4,0,0.034,0.058,77.02,922.7565,13.48,17.6,21.53
"2025-08-30 03:15:00",150255,13.38,15.54,75.7,-0.005,207.4,0,0.16,0.231,80.8,923.1252,13.9,17.56,21.5
"2025-08-30 03:30:00",150256,13.39,14.96,79.31,-0.007,206.4,0,0.211,0.169,65.54,923.0017,13.18,17.53,21.47
"2025-08-30 03:45:00",150257,13.39,14.56,78.29,-0.008,194.7,0,0.015,0.036,65.31,922.88,13.41,17.49,21.43
"2025-08-30 04:00:00",150258,13.39,14.3,79.04,-0.009,204.6,0,0.417,0.171,65.5,922.8793,12.44,17.46,21.46
"2025-08-30 04:15:00",150259,13.4,13.69,80.2,-0.01,199.7,0,0.077,0.13,65.64,922.9999,12.57,17.42,21.37
"2025-08-30 04:30:00",150260,13.41,13.85,80.4,-0.012,187.4,0,0.019,0.057,65.59,923.1234,12.39,17.39,21.31
"2025-08-30 04:45:00",150261,13.41,13.74,82.9,-0.014,189.7,0,0.026,0.068,65.35,923.2403,12.3,17.35,21.32
"2025-08-30 05:00:00",150262,13.41,13.46,79.19,-0.015,191.3,0,0.089,0.109,65.54,923.1218,11.85,17.32,21.24
"2025-08-30 05:15:00",150263,13.42,13.02,77.27,-0.015,193.1,0,0.05,0.073,65.5,923.239,11.56,17.28,21.21
"2025-08-30 05:30:00",150264,13.43,12.93,82.5,-0.013,190.3,0,0,0,65.5,923.2382,11.66,17.25,21.11
"2025-08-30 05:45:00",150265,13.43,12.89,81.3,-0.012,184.4,0,0,0,65.49,923.2379,11.36,17.21,21.07
"2025-08-30 06:00:00",150266,13.43,12.83,80.3,-0.013,184.1,0,0,0,65.51,923.3614,11.42,17.17,21.14
"2025-08-30 06:15:00",150267,13.44,12.84,81.5,-0.011,194.7,0,0,0,65.51,923.4816,11.26,17.14,21.03
"2025-08-30 06:30:00",150268,13.44,12.71,83.8,-0.012,202.3,0,0.002,0.006,65.51,923.4818,11.17,17.1,21.02
"2025-08-30 06:45:00",150269,13.45,12.61,85.6,-0.006,198,0,0,0,65.51,923.6051,11.52,17.06,21.05
"2025-08-30 07:00:00",150270,13.45,12.65,87,-0.004,181.8,0,0,0,97.7,923.7239,11.97,17.02,21.07
"2025-08-30 07:15:00",150271,13.45,12.75,87,-0.005,201.2,0,0,0,97.7,923.8484,11.82,16.99,21.03
"2025-08-30 07:30:00",150272,13.44,12.87,88,-0.006,193.3,0,0,0,97.6,923.8485,12.45,16.95,20.98
"2025-08-30 07:45:00",150273,13.44,13.4,75.68,-0.004,194.9,0,0,0,90.6,923.9703,13.86,16.91,20.92
"2025-08-30 08:00:00",150274,13.42,14.74,72.35,-0.005,193.7,0,0,0,97.8,923.9723,15.43,16.87,20.93
"2025-08-30 08:15:00",150275,13.4,15.58,63.81,-0.007,194.7,0,0.003,0.01,97.9,923.9744,15.82,16.83,20.95
"2025-08-30 08:30:00",150276,13.38,16.89,57.2,-0.008,187.4,0,0,0,119.6,924.1017,17.26,16.79,21
"2025-08-30 08:45:00",150277,13.35,17.89,57.1,-0.016,194,0,0.005,0.019,164.4,924.2226,17.92,16.76,20.95
"2025-08-30 09:00:00",150278,13.33,18.61,56.39,-0.018,191.1,0,0.549,0.279,240.2,924.2257,19.47,16.72,20.95
"2025-08-30 09:15:00",150279,13.32,19.11,57.3,-0.02,191.7,0,0.632,0.139,240.2,924.2281,19.18,16.69,20.95
"2025-08-30 09:30:00",150280,13.3,19.42,56.06,-0.025,182.6,0,0.666,0.083,236,924.2303,19.79,16.66,20.93
"2025-08-30 09:45:00",150281,13.28,19.55,52.6,-0.019,192.9,0,0.74,0.144,242.5,924.2324,23.53,16.64,20.96
"2025-08-30 10:00:00",150282,13.25,19.92,51.89,-0.003,197.8,0,1.084,0.18,246.3,924.3591,20.84,16.62,21.02
"2025-08-30 10:15:00",150283,13.23,20.17,54.67,-0.004,191.3,0,0.939,0.207,248.3,924.2386,21.1,16.6,21.14
"2025-08-30 10:30:00",150284,13.2,20.78,53.18,0.005,208.4,0,0.774,0.101,248,924.3651,22.96,16.59,21.23
"2025-08-30 10:45:00",150285,13.2,20.77,48.3,0.009,229.5,0,1.298,0.21,246.8,924.3662,20.68,16.58,21.27
"2025-08-30 11:00:00",150286,13.21,20.55,52,0.013,230.3,0,0.783,0.191,246.9,924.3661,21.44,16.58,21.32
"2025-08-30 11:15:00",150287,13.2,20.92,50.67,0.012,217.3,0,0.408,0.067,246.9,924.4881,21.95,16.58,21.35
"2025-08-30 11:30:00",150288,13.18,21.6,49.57,0.015,266.5,0,0.425,0.122,229.1,924.3679,24.86,16.59,21.42
"2025-08-30 11:45:00",150289,13.19,22.25,47,0.013,260.3,0,0.48,0.063,233.2,924.3678,25.95,16.61,21.52
"2025-08-30 12:00:00",150290,13.19,23.24,41.68,0.008,227.3,0,0.501,0.223,239.3,924.368,25.64,16.63,21.56
"2025-08-30 12:15:00",150291,13.18,23.45,40.41,0.005,238,0,0.608,0.165,239.7,924.2446,29.25,16.66,21.63
"2025-08-30 12:30:00",150292,13.18,23.76,35.62,0.004,227.9,0,0.523,0.163,240.5,924.1283,25.88,16.69,21.77
"2025-08-30 12:45:00",150293,13.17,23.92,34.52,0.001,234,0,0.596,0.175,240.6,924.0048,26.01,16.72,21.82
"2025-08-30 13:00:00",150294,13.16,24.27,39.63,-0.006,215.3,0,0.243,0.147,240.6,924.0054,25.72,16.76,21.87
"2025-08-30 13:15:00",150295,13.15,24.68,37.36,0.005,243.6,0,0.19,0.192,312.8,923.8864,25.55,16.81,21.84
