TOA5,CR350_Browntop,CR350,9765,CR350.Std.01.07,CPU:BrownTop.CRB,15701,Table1,,,,,,,,,,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,BattV_Avg,PTemp_C_Avg,SlrFD_W_Avg,Rain_Tot,Strikes_Tot,Dist_km_Max,Dist_km_TMx,CV_WS_Avg,CV_WS_S_WVT,CV_WD_D1_WVT,CV_WD_SD1_WVT,MaxWS_ms_Max,MaxWS_ms_TMx,AirT_C_Avg,VP_mbar_Avg,BP_mbar_Avg,RH,RHT_C_Avg,TiltNS_deg_Avg,TiltWE_deg_Avg,SlrTF_MJ_Tot,CVMeta,Invalid_Wind_Avg,WS_Avg,WS_S_WVT,WD_D1_WVT,WD_SD1_WVT,DT_Avg,TCDT_Avg,SnowDepth_Avg,gtmp_15_Avg
TS,RN,Volts,Deg C,W/m^2,mm,count,kilometers,kilometers,meters/second,meters/second,Deg,Deg,meters/second,meters/second,Deg C,mbar,mbar,%,Deg C,degrees,degrees,MJ/m^2,,,meters/second,meters/second,Deg,Deg,,,,Deg C
,,Avg,Avg,Avg,Tot,Tot,Max,TMx,Avg,WVc,WVc,WVc,Max,TMx,Avg,Avg,Avg,Smp,Avg,Avg,Avg,Tot,Smp,Avg,Avg,WVc,WVc,WVc,Avg,Avg,Avg,Avg
8/17/2025 8:15,940,12.82,6.07,94.7,0,0,0,8/17/2025 8:01,8.93,8.93,169.2,3.953,12.37,8/17/2025 8:04,4.107,7.66,792.6666,93,4.5,1.6,1.607,0.08520599,013CAMPBELLCV50G2611VUE50B0001160,0,8.91,8.91,122.4,2.239,228.3,230,-15.04,7.605
8/17/2025 8:30,941,12.91,5.966,141.5,0,0,0,8/17/2025 8:16,8.72,8.72,163.6,5.783,13.06,8/17/2025 8:28,4.06,7.7,792.7266,95,4.493,1.773,1.64,0.12738,013CAMPBELLCV50G2611VUE50B0001160,0,8.64,8.64,119.6,3.653,228.2,229.9,-14.9,7.615
8/17/2025 8:45,942,12.97,6.082,116.8,0,0,0,8/17/2025 8:31,8.66,8.66,164.9,4.963,12.87,8/17/2025 8:36,4.113,7.726666,792.7466,94,4.587,1.687,1.647,0.105078,013CAMPBELLCV50G2611VUE50B0001160,0,8.63,8.63,113.8,1.345,228.3,230,-15.04,7.623
8/17/2025 9:00,943,12.93,5.923,46.81,0.289,0,0,8/17/2025 8:46,10.19,10.19,179,8.69,15.59,8/17/2025 8:54,3.5,7.56,792.68,97,4.027,1.767,1.713,0.042132,013CAMPBELLCV50G2611VUE50B0001160,0,10.21,10.21,107.8,4.531,228.6,230.1,-15.07,7.632
8/17/2025 9:15,944,12.98,5.532,99.2,0,0,0,8/17/2025 9:01,9.29,9.29,166.7,4.584,11.96,8/17/2025 9:08,3.233,7.506667,792.7533,98,3.713,1.893,1.713,0.089292,013CAMPBELLCV50G2611VUE50B0001160,0,8.7,8.7,112.4,8.76,228.4,229.7,-14.73,7.636
8/17/2025 9:30,945,13.01,5.308,109.5,0.017,0,0,8/17/2025 9:16,9.93,9.93,166.1,6.002,13.78,8/17/2025 9:30,3.327,7.573333,792.6866,98,3.673,1.76,1.687,0.098568,013CAMPBELLCV50G2611VUE50B0001160,0,9.37,9.37,133,0.957,228.4,229.8,-14.83,7.637
8/17/2025 9:45,946,13.06,5.268,124.1,0,0,0,8/17/2025 9:31,10.1,10.1,159.4,3.875,12.83,8/17/2025 9:39,3.487,7.706666,792.7266,99,3.82,1.92,1.793,0.111708,013CAMPBELLCV50G2611VUE50B0001160,0,9.52,9.52,133.5,0.02,228.5,229.9,-14.95,7.632
8/17/2025 10:00,947,13.49,5.689,298.3,0,0,0,8/17/2025 9:46,10.46,10.46,164.7,6.674,14.3,8/17/2025 9:56,3.773,7.953333,792.7733,100,4.387,1.633,1.633,0.26844,013CAMPBELLCV50G2611VUE50B0001160,0,10.05,10.05,133.9,0.438,228.2,229.7,-14.73,7.629
8/17/2025 10:15,948,13.77,6.336,378.5,0,0,0,8/17/2025 10:01,9.61,9.61,164.8,6.987,13.95,8/17/2025 10:02,3.847,8,792.8666,100,4.713,1.867,1.693,0.340692,013CAMPBELLCV50G2611VUE50B0001160,0,9.16,9.16,135.4,0.05,228.1,229.7,-14.73,7.632
8/17/2025 10:30,949,13.6,7.147,224.8,0,0,0,8/17/2025 10:16,8.33,8.33,171.2,5.9,11.83,8/17/2025 10:25,3.833,8.04,793.1133,99,5.193,1.82,1.653,0.202326,013CAMPBELLCV50G2611VUE50B0001160,0,7.927,7.927,136.9,0.811,228.2,229.8,-14.76,7.653
8/17/2025 10:45,950,13.58,7.266,194.2,0,0,0,8/17/2025 10:31,7.814,7.814,179.4,6.924,11.66,8/17/2025 10:33,4.32,8.08,793.1867,95,5.107,1.747,1.667,0.174762,013CAMPBELLCV50G2611VUE50B0001160,0,7.695,7.695,139.7,0.913,228.1,229.9,-14.94,7.69
8/17/2025 11:00,951,13.82,7.512,317.4,0,0,0,8/17/2025 10:46,7.733,7.733,176.3,11.08,11.09,8/17/2025 10:55,4.96,8.273334,793.2867,93,5.64,1.74,1.727,0.285654,013CAMPBELLCV50G2611VUE50B0001160,0,7.602,7.602,138.9,0.555,228.2,230.2,-15.24,7.734
8/17/2025 11:15,952,13.83,8.04,353,0,0,0,8/17/2025 11:01,8.34,8.34,177.6,7.119,11.94,8/17/2025 11:07,5.127,8.3,793.28,93,6.007,1.633,1.707,0.317664,013CAMPBELLCV50G2611VUE50B0001160,0,8.34,8.34,136.4,2.393,228,230.1,-15.11,7.778
8/17/2025 11:30,953,13.82,8.51,302.5,0,0,0,8/17/2025 11:16,9.04,9.04,180,5.815,12.5,8/17/2025 11:22,5.167,8.2,793.2733,93,6.12,1.647,1.62,0.27228,013CAMPBELLCV50G2611VUE50B0001160,0,9.18,9.18,126.9,3.236,228.1,230.3,-15.26,7.829
8/17/2025 11:45,954,13.8,8.55,301.3,0,0,0,8/17/2025 11:31,8.3,8.3,184.9,8.42,11.57,8/17/2025 11:38,5.26,8.14,793.4,91,6.08,1.76,1.72,0.271164,013CAMPBELLCV50G2611VUE50B0001160,0,8.38,8.38,121.8,1.86,228.1,230.3,-15.32,7.885
8/17/2025 12:00,955,13.78,8.82,336.3,0,0,0,8/17/2025 11:46,8.52,8.52,178.1,9.78,12.89,8/17/2025 11:48,5.74,8.266666,793.42,89,6.613,1.667,1.64,0.302694,013CAMPBELLCV50G2611VUE50B0001160,0,8.49,8.49,115,2.147,227.9,230.3,-15.28,7.943
8/17/2025 12:15,956,13.73,8.95,286.4,0,0,0,8/17/2025 12:01,8.96,8.96,178.9,8.03,13.44,8/17/2025 12:13,5.713,8.093333,793.3533,87,6.567,1.727,1.747,0.25773,013CAMPBELLCV50G2611VUE50B0001160,0,9.17,9.17,114.3,2.766,227.8,230.1,-15.14,8
8/17/2025 12:30,957,13.5,8.66,104.7,0.34,2,13,8/17/2025 12:24,6.936,6.936,206.5,10.81,12.28,8/17/2025 12:17,5.027,7.78,793.5667,92,5.6,1.747,1.707,0.094236,013CAMPBELLCV50G2611VUE50B0001160,0,7.414,7.414,113.5,1.738,228,230,-15.04,8.06
8/17/2025 12:45,958,13.48,7.44,139.9,1.088,0,0,8/17/2025 12:31,7.635,7.635,205.4,9.77,12.47,8/17/2025 12:34,3.68,7.226667,793.2466,91,4.127,1.793,1.76,0.12588,013CAMPBELLCV50G2611VUE50B0001160,0,8.16,8.16,110,2.966,228.4,230,-14.95,8.1
8/17/2025 13:00,959,13.69,6.647,262.3,0.255,0,0,8/17/2025 12:46,8.35,8.35,181.6,10.41,12.44,8/17/2025 12:59,4.613,7.66,793.2667,89,4.567,1.753,1.673,0.236088,013CAMPBELLCV50G2611VUE50B0001160,0,8.08,8.08,101.6,2.476,227.8,229.7,-14.67,8.11
8/17/2025 13:15,960,13.92,6.826,435.1,0.051,0,0,8/17/2025 13:01,6.661,6.661,194.6,11.71,10.58,8/17/2025 13:01,5.027,8.166667,793.4333,96,5.233,1.78,1.66,0.391554,013CAMPBELLCV50G2611VUE50B0001160,0,6.475,6.475,94.6,1.754,227,229,-14.04,8.09
8/17/2025 13:30,961,13.98,8.09,507,0,0,0,8/17/2025 13:16,5.768,5.768,197.1,11.05,9.23,8/17/2025 13:30,5.8,8.813334,793.5933,96,6.453,1.707,1.68,0.456294,013CAMPBELLCV50G2611VUE50B0001160,0,5.452,5.452,93.4,1.07,226.8,229.1,-14.15,8.06
8/17/2025 13:45,962,13.72,9.01,252.3,0,0,0,8/17/2025 13:31,7.271,7.271,190.7,9.81,11.98,8/17/2025 13:32,5.973,8.633333,793.5867,90,6.573,1.7,1.707,0.227094,013CAMPBELLCV50G2611VUE50B0001160,0,6.824,6.824,92.7,1.118,227,229.4,-14.44,8.07
8/17/2025 14:00,963,13.83,8.89,363.3,0,0,0,8/17/2025 13:46,7.414,7.414,168.5,19.75,11.82,8/17/2025 13:51,5.94,8.486667,793.56,91,6.287,1.733,1.687,0.326928,013CAMPBELLCV50G2611VUE50B0001160,0,7.346,7.346,91.3,1.004,227.1,229.6,-14.58,8.13
8/17/2025 14:15,964,13.95,9.42,713.2,0,0,0,8/17/2025 14:01,7.915,7.915,167.8,8.4,10.67,8/17/2025 14:12,6.293,8.74,793.5933,93,6.867,1.713,1.647,0.641844,013CAMPBELLCV50G2611VUE50B0001160,0,7.85,7.85,90.9,1.03,227,229.6,-14.59,8.2
8/17/2025 14:30,965,13.95,10.69,695.1,0,0,0,8/17/2025 14:16,9.2,9.2,189.6,6.82,13.31,8/17/2025 14:20,7.213,9.053333,793.6066,84,8.31,1.72,1.68,0.625596,013CAMPBELLCV50G2611VUE50B0001160,0,8.69,8.69,90,1.022,227.2,230.1,-15.13,8.28
8/17/2025 14:45,966,13.93,11.6,604,0,0,0,8/17/2025 14:31,9.57,9.57,183.5,6.481,13.76,8/17/2025 14:41,7.187,8.853333,793.52,85,8.65,1.533,1.613,0.543606,013CAMPBELLCV50G2611VUE50B0001160,0,9.4,9.4,85.9,1.169,227.1,230.1,-15.05,8.38
8/17/2025 15:00,967,13.91,12.1,683,0,0,0,8/17/2025 14:46,8.5,8.5,190.5,10.51,13.62,8/17/2025 14:57,7.833,8.866667,793.6733,84,9.22,1.673,1.627,0.614676,013CAMPBELLCV50G2611VUE50B0001160,0,8.25,8.25,83,1.118,226.7,229.9,-14.92,8.51
8/17/2025 15:15,968,13.89,12.74,736.9,0,0,0,8/17/2025 15:01,9.26,9.26,183.9,12.24,14.14,8/17/2025 15:12,8.08,8.946667,793.7267,83,9.89,1.753,1.76,0.663168,013CAMPBELLCV50G2611VUE50B0001160,0,9.14,9.14,81.4,1.111,226.9,230.2,-15.18,8.63
8/17/2025 15:30,969,13.85,12.95,430.1,0,0,0,8/17/2025 15:16,9.2,9.2,180.6,2.972,13.01,8/17/2025 15:20,7.4,8.306666,793.6533,79,8.9,1.593,1.647,0.387072,013CAMPBELLCV50G2611VUE50B0001160,0,9.15,9.15,78.71,1.606,227.1,230.2,-15.2,8.76
8/17/2025 15:45,970,13.84,12.25,485.5,0,0,0,8/17/2025 15:31,9.64,9.64,181.8,4.349,13.55,8/17/2025 15:45,7.567,8,793.58,75,8.49,1.72,1.7,0.436914,013CAMPBELLCV50G2611VUE50B0001160,0,9.68,9.68,70.6,2.765,226.8,230,-14.97,8.88
8/17/2025 16:00,971,13.82,12.18,441.8,0,0,0,8/17/2025 15:46,10.3,10.3,181.3,7.335,14.57,8/17/2025 15:52,7.84,7.993333,793.5133,75,9.14,1.58,1.707,0.397632,013CAMPBELLCV50G2611VUE50B0001160,0,10.39,10.39,73.01,2.774,226.6,229.8,-14.84,8.97
8/17/2025 16:15,972,13.68,11.62,213,0,0,0,8/17/2025 16:01,9.35,9.35,164.6,9.22,13.74,8/17/2025 16:15,7.227,7.76,793.6333,77,8.05,1.633,1.607,0.191694,013CAMPBELLCV50G2611VUE50B0001160,0,9.27,9.27,77.51,9.32,227,230,-14.97,9.04
8/17/2025 16:30,973,13.78,10.84,335.8,0,0,0,8/17/2025 16:16,9.58,9.58,173.1,6.139,13.04,8/17/2025 16:26,7.427,7.786666,793.5533,74,8.02,1.727,1.647,0.302232,013CAMPBELLCV50G2611VUE50B0001160,0,9.57,9.57,99.4,6.963,226.9,229.9,-14.92,9.08
8/17/2025 16:45,974,13.86,10.91,391.9,0,0,0,8/17/2025 16:31,10.04,10.04,170.6,5.781,14.55,8/17/2025 16:34,7.673,7.666667,793.5733,73,8.36,1.633,1.667,0.352734,013CAMPBELLCV50G2611VUE50B0001160,0,10.06,10.06,62.72,9.72,227.1,230.2,-15.24,9.1
8/17/2025 17:00,975,13.78,11.04,312.8,0,0,0,8/17/2025 16:46,9.79,9.79,165.2,6.279,13.87,8/17/2025 16:55,7.567,7.5,793.6067,72,8.23,1.56,1.593,0.281514,013CAMPBELLCV50G2611VUE50B0001160,0,9.79,9.79,51.02,7.932,227.1,230.2,-15.2,9.1
8/17/2025 17:15,976,13.89,11.05,434.9,0,0,0,8/17/2025 17:01,9.18,9.18,164.3,13.49,14.3,8/17/2025 17:09,7.8,7.68,793.6667,71,8.45,1.613,1.673,0.39138,013CAMPBELLCV50G2611VUE50B0001160,0,9.23,9.23,60.09,8.13,227.1,230.3,-15.32,9.1
8/17/2025 17:30,977,13.93,11.77,518.7,0,0,0,8/17/2025 17:16,10.92,10.92,166.8,7.045,15.76,8/17/2025 17:18,8.05,7.633333,793.5733,70,8.96,1.767,1.733,0.466818,013CAMPBELLCV50G2611VUE50B0001160,0,11.19,11.19,67.74,8.34,227,230.4,-15.36,9.1
8/17/2025 17:45,978,13.88,12.49,495.9,0,0,0,8/17/2025 17:31,11.32,11.32,172.6,6.032,16.69,8/17/2025 17:33,7.9,7.42,793.5867,69,9.01,1.813,1.647,0.446286,013CAMPBELLCV50G2611VUE50B0001160,0,11.69,11.69,60.8,7.196,227,230.3,-15.25,9.1
8/17/2025 18:00,979,13.78,12.22,287.8,0,0,0,8/17/2025 17:46,10.28,10.28,169,7.137,15.37,8/17/2025 17:54,7.713,7.286667,793.74,70,8.58,1.64,1.727,0.25899,013CAMPBELLCV50G2611VUE50B0001160,0,10.39,10.39,85.9,9.51,227.2,230.4,-15.39,9.11
8/17/2025 18:15,980,13.7,11.42,287,0,0,0,8/17/2025 18:01,10.2,10.2,155.2,7.114,15.21,8/17/2025 18:06,7.56,7.213334,793.68,69,8.29,1.7,1.653,0.258258,013CAMPBELLCV50G2611VUE50B0001160,0,10.53,10.53,113.3,6.375,227.1,230.2,-15.22,9.1
8/17/2025 18:30,981,13.59,10.73,180.5,0,0,0,8/17/2025 18:16,9.54,9.54,153,7.564,14.36,8/17/2025 18:17,7.507,7.14,793.7733,69,7.967,1.793,1.727,0.162408,013CAMPBELLCV50G2611VUE50B0001160,0,9.78,9.78,106.3,2.576,227.2,230.3,-15.27,9.09
8/17/2025 18:45,982,13.49,10.02,140.7,0,0,0,8/17/2025 18:31,9.95,9.95,149.3,7.768,15.08,8/17/2025 18:45,7.373,7.066667,793.8,68,7.7,1.7,1.68,0.12666,013CAMPBELLCV50G2611VUE50B0001160,0,10.33,10.33,104.9,0.985,227.2,230.2,-15.23,9.07
8/17/2025 19:00,983,13.4,9.45,99.4,0,0,0,8/17/2025 18:46,9.78,9.78,148.1,3.314,14.55,8/17/2025 18:47,7.2,6.973333,793.7933,69,7.427,1.687,1.727,0.089466,013CAMPBELLCV50G2611VUE50B0001160,0,10.26,10.26,104.1,0.68,227.5,230.5,-15.47,9.04
8/17/2025 19:15,984,13.32,9.01,104.2,0,0,0,8/17/2025 19:01,8.78,8.78,148.8,8.58,13.28,8/17/2025 19:11,7.067,6.973333,793.94,70,7.24,1.58,1.667,0.093816,013CAMPBELLCV50G2611VUE50B0001160,0,9.14,9.14,102.7,1.259,227.3,230.3,-15.26,9
8/17/2025 19:30,985,13.25,8.76,75.68,0,0,0,8/17/2025 19:16,9.89,9.89,149.9,7.18,14.78,8/17/2025 19:25,7.013,6.973333,793.8334,69,7.173,1.553,1.62,0.068112,013CAMPBELLCV50G2611VUE50B0001160,0,10.27,10.27,99.7,1.142,227.4,230.3,-15.34,8.95
8/17/2025 19:45,986,13.17,8.52,34.33,0,0,0,8/17/2025 19:31,9.57,9.57,153.7,6.489,12.98,8/17/2025 19:37,6.873,6.9,793.9733,69,6.94,1.7,1.773,0.030894,013CAMPBELLCV50G2611VUE50B0001160,0,9.69,9.69,101.2,1.208,227.5,230.3,-15.3,8.9
8/17/2025 20:00,987,13.09,8.18,14.74,0,0,0,8/17/2025 19:46,9.27,9.27,151.2,4.867,12.79,8/17/2025 19:48,6.74,6.853333,793.9867,70,6.7,1.787,1.593,0.013266,013CAMPBELLCV50G2611VUE50B0001160,0,9.6,9.6,104.1,0.772,227.5,230.3,-15.34,8.84
8/17/2025 20:15,988,13.03,7.861,4.067,0,0,0,8/17/2025 20:01,10.44,10.44,150.5,2.315,13.32,8/17/2025 20:05,6.687,6.8,793.8134,69,6.52,1.8,1.66,0.00366,013CAMPBELLCV50G2611VUE50B0001160,0,10.86,10.86,108.4,1.976,227.7,230.5,-15.51,8.78
8/17/2025 20:30,989,12.97,7.617,0,0,0,0,8/17/2025 20:16,9.96,9.96,149.7,2.964,13.33,8/17/2025 20:18,6.52,6.8,793.88,70,6.38,1.647,1.687,0,013CAMPBELLCV50G2611VUE50B0001160,0,10.4,10.4,113.8,0.655,227.9,230.6,-15.58,8.71
8/17/2025 20:45,990,12.94,7.394,0,0,0,0,8/17/2025 20:31,9.71,9.71,150,2.232,12.42,8/17/2025 20:35,6.367,6.793334,794,70,6.2,1.727,1.687,0,013CAMPBELLCV50G2611VUE50B0001160,0,10.19,10.19,114.3,0.406,227.7,230.3,-15.32,8.64
8/17/2025 21:00,991,12.91,7.178,0,0,0,0,8/17/2025 20:46,9.6,9.6,146.8,1.608,12.44,8/17/2025 20:57,6.253,6.746667,794.02,72,6.06,1.84,1.673,0,013CAMPBELLCV50G2611VUE50B0001160,0,10.14,10.14,114.2,0.283,227.9,230.5,-15.54,8.56
8/17/2025 21:15,992,12.88,6.97,0,0,0,0,8/17/2025 21:01,8.46,8.46,141.5,5.581,11.39,8/17/2025 21:03,6.167,6.7,794.1,71,5.893,1.773,1.707,0,013CAMPBELLCV50G2611VUE50B0001160,0,9.38,9.38,114.1,0.515,227.8,230.4,-15.4,8.49
8/17/2025 21:30,993,12.86,6.764,0,0,0,0,8/17/2025 21:16,6.984,6.984,139.1,4.056,11.47,8/17/2025 21:17,5.953,6.653334,794.2333,72,5.72,1.6,1.64,0,013CAMPBELLCV50G2611VUE50B0001160,0,7.889,7.889,113.1,0.182,227.8,230.3,-15.28,8.41
8/17/2025 21:45,994,12.85,6.524,0,0,0,0,8/17/2025 21:31,7.369,7.369,147.9,4.852,11.44,8/17/2025 21:35,6.207,6.533333,794.2133,68,5.66,1.64,1.693,0,013CAMPBELLCV50G2611VUE50B0001160,0,7.862,7.862,113.1,0.402,227.8,230.4,-15.39,8.34
8/17/2025 22:00,995,12.83,6.385,0,0,0,0,8/17/2025 21:46,6.961,6.961,155.2,4.926,10.49,8/17/2025 22:00,6.327,6.413333,794.2466,67,5.773,1.693,1.653,0,013CAMPBELLCV50G2611VUE50B0001160,0,6.966,6.966,112.4,0.749,227.7,230.3,-15.3,8.26
8/17/2025 22:15,996,12.81,6.308,0,0,0,0,8/17/2025 22:01,7.967,7.967,163.6,2.57,10.89,8/17/2025 22:07,6.6,6.4,794.1733,65,5.98,1.76,1.727,0,013CAMPBELLCV50G2611VUE50B0001160,0,7.749,7.749,113.1,0.988,227.6,230.4,-15.35,8.18
8/17/2025 22:30,997,12.8,6.296,0,0,0,0,8/17/2025 22:16,8.09,8.09,167.2,3.747,10.75,8/17/2025 22:24,6.773,6.353333,794.1266,65,6.207,1.813,1.72,0,013CAMPBELLCV50G2611VUE50B0001160,0,7.887,7.887,114.3,0.746,227.5,230.3,-15.3,8.11
8/17/2025 22:45,998,12.78,6.323,0,0,0,0,8/17/2025 22:31,7.441,7.441,171,3.652,9.83,8/17/2025 22:42,6.727,6.3,794.1933,65,6.24,1.707,1.673,0,013CAMPBELLCV50G2611VUE50B0001160,0,7.34,7.34,114.7,0.784,227.4,230.2,-15.22,8.03
8/17/2025 23:00,999,12.77,6.317,0,0,0,0,8/17/2025 22:46,7.594,7.594,161.8,2.872,9.76,8/17/2025 23:00,6.653,6.3,794.1666,65,6.213,1.787,1.68,0,013CAMPBELLCV50G2611VUE50B0001160,0,7.327,7.327,111.6,0.929,227.5,230.3,-15.26,7.964
8/17/2025 23:15,1000,12.76,6.335,0,0,0,0,8/17/2025 23:01,7.52,7.52,162.9,2.424,10.25,8/17/2025 23:04,6.66,6.36,794.1,65,6.273,1.7,1.673,0,013CAMPBELLCV50G2611VUE50B0001160,0,7.243,7.243,109.5,0.661,227.5,230.3,-15.28,7.898
8/17/2025 23:30,1001,12.75,6.497,0,0,0,0,8/17/2025 23:16,7.449,7.449,159.6,2.102,9.03,8/17/2025 23:17,6.66,6.426666,794.0934,66,6.44,1.693,1.64,0,013CAMPBELLCV50G2611VUE50B0001160,0,7.119,7.119,108,0.843,227.4,230.2,-15.18,7.831
8/17/2025 23:45,1002,12.74,6.775,0,0,0,0,8/17/2025 23:31,6.204,6.204,148.5,5.068,8.24,8/17/2025 23:41,6.633,6.473333,794.06,67,6.467,1.767,1.693,0,013CAMPBELLCV50G2611VUE50B0001160,0,6.319,6.319,107.6,0.485,227.4,230.1,-15.13,7.773
8/18/2025 0:00,1003,12.73,6.985,0,0,0,0,8/17/2025 23:46,7.368,7.368,152.4,4.258,9.62,8/17/2025 23:55,6.747,6.58,793.9133,68,6.58,1.64,1.647,0,013CAMPBELLCV50G2611VUE50B0001160,0,7.375,7.375,107.9,0.712,227.4,230.2,-15.17,7.725
8/18/2025 0:15,1004,12.72,7.115,0,0,0,0,8/18/2025 0:01,6.792,6.792,144.3,6.085,9.99,8/18/2025 0:07,6.607,6.6,793.8867,68,6.513,1.727,1.673,0,013CAMPBELLCV50G2611VUE50B0001160,0,7.184,7.184,107.4,0.397,227.4,230.2,-15.16,7.681
8/18/2025 0:30,1005,12.71,7.027,0,0,0,0,8/18/2025 0:16,7.113,7.113,149.5,5.742,10.54,8/18/2025 0:25,6.607,6.58,793.8267,68,6.3,1.68,1.673,0,013CAMPBELLCV50G2611VUE50B0001160,0,7.308,7.308,107.3,0.704,227.5,230.2,-15.22,7.643
8/18/2025 0:45,1006,12.7,6.91,0,0,0,0,8/18/2025 0:31,7.383,7.383,149.6,3.21,10.21,8/18/2025 0:38,6.6,6.693334,793.8,69,6.44,1.753,1.687,0,013CAMPBELLCV50G2611VUE50B0001160,0,7.617,7.617,106.9,0.576,227.5,230.2,-15.19,7.606
8/18/2025 1:00,1007,12.69,6.932,0,0,0,0,8/18/2025 0:46,7.855,7.855,153.8,2.869,10.52,8/18/2025 0:50,6.54,6.68,793.7267,69,6.293,1.747,1.753,0,013CAMPBELLCV50G2611VUE50B0001160,0,7.847,7.847,107.3,0.663,227.5,230.2,-15.19,7.571
8/18/2025 1:15,1008,12.69,6.781,0,0,0,0,8/18/2025 1:01,6.278,6.278,148,5.827,9.9,8/18/2025 1:01,6.38,6.7,793.7466,69,6.08,1.687,1.653,0,013CAMPBELLCV50G2611VUE50B0001160,0,6.479,6.479,105.2,0.843,227.5,230.2,-15.16,7.535
8/18/2025 1:30,1009,12.68,6.595,0,0,0,0,8/18/2025 1:16,6.509,6.509,142.6,4.41,9.08,8/18/2025 1:21,6.36,6.7,793.6333,71,6.04,1.66,1.667,0,013CAMPBELLCV50G2611VUE50B0001160,0,6.998,6.998,104.6,0.667,227.6,230.2,-15.23,7.501
8/18/2025 1:45,1010,12.67,6.472,0,0,0,0,8/18/2025 1:31,7.195,7.195,142.6,3.466,9.95,8/18/2025 1:40,6.34,6.706667,793.5667,70,6.013,1.707,1.66,0,013CAMPBELLCV50G2611VUE50B0001160,0,7.785,7.785,105.4,1.438,227.6,230.2,-15.25,7.465
8/18/2025 2:00,1011,12.66,6.458,0,0,0,0,8/18/2025 1:46,7.109,7.109,143.5,3.703,10.82,8/18/2025 1:46,6.313,6.76,793.5267,70,6.08,1.593,1.66,0,013CAMPBELLCV50G2611VUE50B0001160,0,7.589,7.589,107.5,0.844,227.6,230.2,-15.18,7.426
8/18/2025 2:15,1012,12.65,6.566,0,0,0,0,8/18/2025 2:01,7.242,7.242,143.3,2.907,10.42,8/18/2025 2:07,6.347,6.806667,793.56,71,6.24,1.647,1.72,0,013CAMPBELLCV50G2611VUE50B0001160,0,7.748,7.748,110.6,1.428,227.6,230.2,-15.21,7.39
8/18/2025 2:30,1013,12.64,6.752,0,0,0,0,8/18/2025 2:16,7.417,7.417,140.4,5.296,10.52,8/18/2025 2:28,6.367,6.8,793.4933,71,6.253,1.74,1.667,0,013CAMPBELLCV50G2611VUE50B0001160,0,8.03,8.03,111,1.34,227.7,230.3,-15.33,7.353
8/18/2025 2:45,1014,12.64,6.871,0,0,0,0,8/18/2025 2:31,7.663,7.663,148.3,3.504,11.21,8/18/2025 2:41,6.3,6.8,793.4533,71,6.273,1.773,1.713,0,013CAMPBELLCV50G2611VUE50B0001160,0,7.98,7.98,113.5,1.059,227.6,230.2,-15.18,7.324
8/18/2025 3:00,1015,12.63,6.909,0,0,0,0,8/18/2025 2:46,8.17,8.17,147.1,3.559,10.88,8/18/2025 2:46,6.273,6.806667,793.3733,71,6.2,1.767,1.7,0,013CAMPBELLCV50G2611VUE50B0001160,0,8.66,8.66,114.3,0.554,227.7,230.3,-15.27,7.3
8/18/2025 3:15,1016,12.62,6.901,0,0,0,0,8/18/2025 3:01,7.747,7.747,146.7,3.05,10.39,8/18/2025 3:01,6.167,6.86,793.42,73,6.127,1.68,1.68,0,013CAMPBELLCV50G2611VUE50B0001160,0,8.16,8.16,114.8,1.092,227.7,230.2,-15.24,7.278
8/18/2025 3:30,1017,12.61,6.853,0,0,0,0,8/18/2025 3:16,7.673,7.673,146.5,4.674,10.69,8/18/2025 3:22,6.06,6.9,793.44,74,6.073,1.673,1.66,0,013CAMPBELLCV50G2611VUE50B0001160,0,8.2,8.2,112.2,1.49,227.7,230.2,-15.2,7.256
8/18/2025 3:45,1018,12.6,6.783,0,0,0,0,8/18/2025 3:31,7.071,7.071,144.2,2.681,9.85,8/18/2025 3:45,5.907,6.9,793.48,75,5.913,1.9,1.707,0,013CAMPBELLCV50G2611VUE50B0001160,0,7.689,7.689,110.1,1.103,227.7,230.1,-15.14,7.239
8/18/2025 4:00,1019,12.59,6.689,0,0,0,0,8/18/2025 3:46,7.551,7.551,142,3.833,11.31,8/18/2025 3:47,5.76,6.96,793.28,77,5.787,1.68,1.6,0,013CAMPBELLCV50G2611VUE50B0001160,0,8.35,8.35,113.7,0.851,227.7,230.1,-15.1,7.221
8/18/2025 4:15,1020,12.58,6.578,0,0,0,0,8/18/2025 4:01,7.074,7.074,131.8,3.605,9.68,8/18/2025 4:11,5.487,6.993333,793.1266,77,5.607,1.8,1.707,0,013CAMPBELLCV50G2611VUE50B0001160,0,8.44,8.44,114.5,0.173,227.8,230.1,-15.11,7.202
8/18/2025 4:30,1021,12.58,6.436,0,0,0,0,8/18/2025 4:16,6.699,6.699,135.3,2.32,9.03,8/18/2025 4:28,5.373,7,793.1533,79,5.42,1.74,1.727,0,013CAMPBELLCV50G2611VUE50B0001160,0,7.933,7.933,115.3,0.301,227.9,230.1,-15.13,7.183
8/18/2025 4:45,1022,12.57,6.305,0,0,0,0,8/18/2025 4:31,7.403,7.403,136.2,2.713,10.3,8/18/2025 4:45,5.34,7.02,793.1467,79,5.34,1.713,1.66,0,013CAMPBELLCV50G2611VUE50B0001160,0,8.66,8.66,116.1,0.245,227.8,230,-15.01,7.167
